32, 19522.6
32.002, 28258.1
32.006, 32543.7
32.014, 31594.5
32.03, 28282.9
32.062, 31641.8
32.126, 25665.9
32.254, 32795.9
32.51, 28706.7
33.022, 29158.8
34.046, 27199.9
36.094, 32732.8
40.19, 26971.1
48.382, 31832
64.766, 25871.3
97.534, 32727
163.07, 26561.8
294.142, 26747.3
556.286, 26476.4
1080.57, 26293
2129.15, 26528.9
4226.3, 25597.7
8420.61, 24702.6
