32, 31580.6
32.002, 42952.4
32.006, 41305.5
32.014, 37041.8
32.03, 35824.9
32.062, 43032.9
32.126, 41460.4
32.254, 36075.5
32.51, 36361.8
33.022, 38208.1
34.046, 38079.8
36.094, 41762.5
40.19, 39663.3
48.382, 38653.1
64.766, 40244.2
97.534, 37189.7
163.07, 29576.9
294.142, 37960.6
556.286, 37708.8
1080.57, 37612.1
2129.15, 37365.3
4226.3, 36121
8420.61, 29453.6
