32, 82595.5
32.002, 134226
32.006, 89495.3
32.014, 119357
32.03, 134344
32.062, 82755.6
32.126, 82920.7
32.254, 90188.7
32.51, 121206
33.022, 123115
34.046, 95199.5
36.094, 134568
40.19, 103735
48.382, 95495.9
64.766, 108659
97.534, 112852
163.07, 92741
294.142, 73655
556.286, 75570.3
1080.57, 74605
2129.15, 74033.6
4226.3, 35892.5
8420.61, 35549.7
