1,970.347534
2,1742.056566
3,2634.487014
4,3355.468104
5,4132.824204
6,3208.598434
7,3887.490283
8,5128.166080
9,4873.649859
10,5528.215410
11,6006.745642
12,6132.745750
13,6692.002406
14,7255.079728
15,7899.102762
16,7346.320134
