1,971.907209
2,1963.152914
3,2934.324131
4,3887.697896
5,4077.488339
6,4954.063310
7,5767.696752
8,6678.516466
9,7222.152749
10,7633.156580
11,7630.173250
12,7387.926361
13,7497.464103
14,8058.735015
15,7994.660189
16,7908.040109
