1,977.476516
2,1818.014052
3,2942.106034
4,3887.667984
5,4239.252915
6,3721.761985
7,4321.833977
8,4869.847980
9,4864.872517
10,5387.927183
11,5835.271935
12,6378.553781
13,6841.881709
14,7323.727944
15,7206.599073
16,7436.052570
